station_id,site,station,date,year,month,day,bom_rainfall,nasa_rainfall,era5_rainfall
85238,Walhalla,Erica (Parkers Corner),10-07-2022,2022,7,10,0,0.44,0.004
85238,Walhalla,Erica (Parkers Corner),09-07-2022,2022,7,9,0,2.67,3.6785
85238,Walhalla,Erica (Parkers Corner),08-07-2022,2022,7,8,8.4,3.8,6.3497
85238,Walhalla,Erica (Parkers Corner),07-07-2022,2022,7,7,0,0.81,4.8287
85238,Walhalla,Erica (Parkers Corner),06-07-2022,2022,7,6,0,0,0.0444
85238,Walhalla,Erica (Parkers Corner),05-07-2022,2022,7,5,0,0.05,0.0179
85238,Walhalla,Erica (Parkers Corner),04-07-2022,2022,7,4,0.4,0.02,0.0625
85238,Walhalla,Erica (Parkers Corner),02-07-2022,2022,7,2,0,0.12,0.0072
85238,Walhalla,Erica (Parkers Corner),01-07-2022,2022,7,1,0.2,0.36,0.1176
85238,Walhalla,Erica (Parkers Corner),30-06-2022,2022,6,30,0,0.1,0.0143
85238,Walhalla,Erica (Parkers Corner),29-06-2022,2022,6,29,0,0.03,0.0107
85238,Walhalla,Erica (Parkers Corner),28-06-2022,2022,6,28,1,0.38,0.0017
85238,Walhalla,Erica (Parkers Corner),27-06-2022,2022,6,27,8.8,1.25,0.9277
85238,Walhalla,Erica (Parkers Corner),26-06-2022,2022,6,26,0,6.75,6.935
85238,Walhalla,Erica (Parkers Corner),25-06-2022,2022,6,25,0,0.12,0.0145
85238,Walhalla,Erica (Parkers Corner),24-06-2022,2022,6,24,8.8,1.81,0.2887
85238,Walhalla,Erica (Parkers Corner),23-06-2022,2022,6,23,0,0.68,4.9265
85238,Walhalla,Erica (Parkers Corner),22-06-2022,2022,6,22,0,1.72,0.036
85238,Walhalla,Erica (Parkers Corner),21-06-2022,2022,6,21,2,2.91,2.1835
85238,Walhalla,Erica (Parkers Corner),20-06-2022,2022,6,20,1,0.15,7.5772
85238,Walhalla,Erica (Parkers Corner),19-06-2022,2022,6,19,0,0.01,0.0011
85238,Walhalla,Erica (Parkers Corner),18-06-2022,2022,6,18,0,0.04,0.0158
85238,Walhalla,Erica (Parkers Corner),17-06-2022,2022,6,17,5.2,0.65,0.5657
85238,Walhalla,Erica (Parkers Corner),16-06-2022,2022,6,16,0,4.78,2.5235
85238,Walhalla,Erica (Parkers Corner),15-06-2022,2022,6,15,0,1.03,3.6674
85238,Walhalla,Erica (Parkers Corner),14-06-2022,2022,6,14,0,0.04,1.0504
85238,Walhalla,Erica (Parkers Corner),13-06-2022,2022,6,13,18.8,0.63,0.3226
85238,Walhalla,Erica (Parkers Corner),12-06-2022,2022,6,12,0,3.21,2.7816
85238,Walhalla,Erica (Parkers Corner),11-06-2022,2022,6,11,0,2.39,6.3246
85238,Walhalla,Erica (Parkers Corner),10-06-2022,2022,6,10,4.8,3.3,3.8126
85238,Walhalla,Erica (Parkers Corner),09-06-2022,2022,6,9,5.6,3.06,4.5536
85238,Walhalla,Erica (Parkers Corner),08-06-2022,2022,6,8,9.6,3.02,3.5768
85238,Walhalla,Erica (Parkers Corner),07-06-2022,2022,6,7,8.8,10.33,9.4665
85238,Walhalla,Erica (Parkers Corner),06-06-2022,2022,6,6,15.8,6.57,3.348
85238,Walhalla,Erica (Parkers Corner),05-06-2022,2022,6,5,0,6.46,20.7026
85238,Walhalla,Erica (Parkers Corner),04-06-2022,2022,6,4,0,0.21,1.7454
85238,Walhalla,Erica (Parkers Corner),03-06-2022,2022,6,3,0,0.21,0.226
85238,Walhalla,Erica (Parkers Corner),02-06-2022,2022,6,2,4,0.85,0.0355
85238,Walhalla,Erica (Parkers Corner),01-06-2022,2022,6,1,9.6,8.38,5.4117
85238,Walhalla,Erica (Parkers Corner),31-05-2022,2022,5,31,4.4,6.67,7.4237
85238,Walhalla,Erica (Parkers Corner),30-05-2022,2022,5,30,3.2,0.97,5.8028
85238,Walhalla,Erica (Parkers Corner),29-05-2022,2022,5,29,0,0.04,0.1581
85238,Walhalla,Erica (Parkers Corner),28-05-2022,2022,5,28,0,0.36,0.4816
85238,Walhalla,Erica (Parkers Corner),27-05-2022,2022,5,27,2,0.48,2.0535
85238,Walhalla,Erica (Parkers Corner),26-05-2022,2022,5,26,0,2.35,4.9451
85238,Walhalla,Erica (Parkers Corner),25-05-2022,2022,5,25,0,0.01,0.0418
85238,Walhalla,Erica (Parkers Corner),24-05-2022,2022,5,24,0,0.07,0.0438
85238,Walhalla,Erica (Parkers Corner),23-05-2022,2022,5,23,0.4,0.07,0.0389
85238,Walhalla,Erica (Parkers Corner),22-05-2022,2022,5,22,0,0.15,0.0068
85238,Walhalla,Erica (Parkers Corner),21-05-2022,2022,5,21,0,0.4,0.0139
85238,Walhalla,Erica (Parkers Corner),20-05-2022,2022,5,20,0,0.69,0.0169
85238,Walhalla,Erica (Parkers Corner),19-05-2022,2022,5,19,2.4,0.61,0.427
85238,Walhalla,Erica (Parkers Corner),18-05-2022,2022,5,18,1.2,1.46,1.9886
85238,Walhalla,Erica (Parkers Corner),17-05-2022,2022,5,17,7,0.33,2.3785
85238,Walhalla,Erica (Parkers Corner),16-05-2022,2022,5,16,1.4,3.23,2.9441
85238,Walhalla,Erica (Parkers Corner),15-05-2022,2022,5,15,0,0.89,0.0975
85238,Walhalla,Erica (Parkers Corner),14-05-2022,2022,5,14,0,1.09,1.0757
85238,Walhalla,Erica (Parkers Corner),13-05-2022,2022,5,13,1,0.52,0.5284
85238,Walhalla,Erica (Parkers Corner),12-05-2022,2022,5,12,0.4,1.63,0.2239
85238,Walhalla,Erica (Parkers Corner),11-05-2022,2022,5,11,0,0.05,0.345
85238,Walhalla,Erica (Parkers Corner),10-05-2022,2022,5,10,0,0.07,0.0408
85238,Walhalla,Erica (Parkers Corner),09-05-2022,2022,5,9,3.4,0.1,0.1564
85238,Walhalla,Erica (Parkers Corner),08-05-2022,2022,5,8,0,2.33,0.8237
85238,Walhalla,Erica (Parkers Corner),07-05-2022,2022,5,7,0,4.24,4.7664
85238,Walhalla,Erica (Parkers Corner),06-05-2022,2022,5,6,0,0.15,1.5331
85238,Walhalla,Erica (Parkers Corner),05-05-2022,2022,5,5,4,0.36,0.5814
85238,Walhalla,Erica (Parkers Corner),04-05-2022,2022,5,4,0,4.38,5.4165
85238,Walhalla,Erica (Parkers Corner),03-05-2022,2022,5,3,0,0.01,0
85238,Walhalla,Erica (Parkers Corner),02-05-2022,2022,5,2,26.6,0.01,0
85238,Walhalla,Erica (Parkers Corner),01-05-2022,2022,5,1,0,0.04,0.0411
85238,Walhalla,Erica (Parkers Corner),30-04-2022,2022,4,30,0,9.33,0.2178
85238,Walhalla,Erica (Parkers Corner),29-04-2022,2022,4,29,0,9.85,18.4684
85238,Walhalla,Erica (Parkers Corner),28-04-2022,2022,4,28,0,0.36,0.3869
85238,Walhalla,Erica (Parkers Corner),27-04-2022,2022,4,27,0,0.18,0.3953
85238,Walhalla,Erica (Parkers Corner),26-04-2022,2022,4,26,0.4,0.04,0.1062
85238,Walhalla,Erica (Parkers Corner),25-04-2022,2022,4,25,0,0.03,0.0453
85238,Walhalla,Erica (Parkers Corner),24-04-2022,2022,4,24,0,0.01,0.0014
85238,Walhalla,Erica (Parkers Corner),23-04-2022,2022,4,23,0,0.01,0.0868
85238,Walhalla,Erica (Parkers Corner),22-04-2022,2022,4,22,0.4,0,0.0071
85238,Walhalla,Erica (Parkers Corner),21-04-2022,2022,4,21,2.4,0.13,0.2878
85238,Walhalla,Erica (Parkers Corner),20-04-2022,2022,4,20,11.8,0.65,1.7636
85238,Walhalla,Erica (Parkers Corner),19-04-2022,2022,4,19,19,11.34,11.5294
85238,Walhalla,Erica (Parkers Corner),18-04-2022,2022,4,18,3.4,7.75,29.5399
85238,Walhalla,Erica (Parkers Corner),16-04-2022,2022,4,16,0,0,0.1149
85238,Walhalla,Erica (Parkers Corner),15-04-2022,2022,4,15,0,0.02,0.0021
85238,Walhalla,Erica (Parkers Corner),14-04-2022,2022,4,14,0,0,0
85238,Walhalla,Erica (Parkers Corner),13-04-2022,2022,4,13,0,0,0.0388
85238,Walhalla,Erica (Parkers Corner),12-04-2022,2022,4,12,1,0.01,0.1111
85238,Walhalla,Erica (Parkers Corner),11-04-2022,2022,4,11,7.2,0.18,0.1587
85238,Walhalla,Erica (Parkers Corner),09-04-2022,2022,4,9,0,0.09,0.2422
85238,Walhalla,Erica (Parkers Corner),08-04-2022,2022,4,8,2.4,0.27,0.3251
85238,Walhalla,Erica (Parkers Corner),07-04-2022,2022,4,7,0,0.6,1.2754
85238,Walhalla,Erica (Parkers Corner),06-04-2022,2022,4,6,3.2,2.42,0.9658
85238,Walhalla,Erica (Parkers Corner),05-04-2022,2022,4,5,0,0.12,0.1454
85238,Walhalla,Erica (Parkers Corner),04-04-2022,2022,4,4,50,2.4,1.044
85238,Walhalla,Erica (Parkers Corner),02-04-2022,2022,4,2,0,7.36,8.696
85238,Walhalla,Erica (Parkers Corner),01-04-2022,2022,4,1,2.8,0.99,3.6243
85238,Walhalla,Erica (Parkers Corner),31-03-2022,2022,3,31,11.4,4.04,5.2959
85238,Walhalla,Erica (Parkers Corner),30-03-2022,2022,3,30,3.2,0.55,5.7339
85238,Walhalla,Erica (Parkers Corner),29-03-2022,2022,3,29,0,0.13,0.9332
85238,Walhalla,Erica (Parkers Corner),28-03-2022,2022,3,28,0,0.1,1.248
85238,Walhalla,Erica (Parkers Corner),27-03-2022,2022,3,27,0,0.05,0.0742
85238,Walhalla,Erica (Parkers Corner),26-03-2022,2022,3,26,0,0.04,0.0502
85238,Walhalla,Erica (Parkers Corner),25-03-2022,2022,3,25,0,0.02,0.0017
85238,Walhalla,Erica (Parkers Corner),24-03-2022,2022,3,24,0,0.02,0.0055
85238,Walhalla,Erica (Parkers Corner),23-03-2022,2022,3,23,10.8,0.98,0.4952
85238,Walhalla,Erica (Parkers Corner),22-03-2022,2022,3,22,0,4.59,10.5569
85238,Walhalla,Erica (Parkers Corner),21-03-2022,2022,3,21,0,0.01,0.0039
85238,Walhalla,Erica (Parkers Corner),20-03-2022,2022,3,20,0,0.01,0.8117
85238,Walhalla,Erica (Parkers Corner),19-03-2022,2022,3,19,2,0.6,0.241
85238,Walhalla,Erica (Parkers Corner),18-03-2022,2022,3,18,0,1.6,2.0493
85238,Walhalla,Erica (Parkers Corner),17-03-2022,2022,3,17,5,0.22,1.301
85238,Walhalla,Erica (Parkers Corner),16-03-2022,2022,3,16,0,1.72,0.3353
85238,Walhalla,Erica (Parkers Corner),15-03-2022,2022,3,15,0,1.45,7.2421
85238,Walhalla,Erica (Parkers Corner),14-03-2022,2022,3,14,6,0.38,0.5617
85238,Walhalla,Erica (Parkers Corner),12-03-2022,2022,3,12,0,0.01,0.0229
85238,Walhalla,Erica (Parkers Corner),11-03-2022,2022,3,11,0,0.01,0.2921
85238,Walhalla,Erica (Parkers Corner),10-03-2022,2022,3,10,0,0.12,0.7494
85238,Walhalla,Erica (Parkers Corner),09-03-2022,2022,3,9,6,0.77,0.8524
85238,Walhalla,Erica (Parkers Corner),08-03-2022,2022,3,8,4.6,6.46,6.0341
85238,Walhalla,Erica (Parkers Corner),07-03-2022,2022,3,7,37.2,5,5.9713
85238,Walhalla,Erica (Parkers Corner),05-03-2022,2022,3,5,0,25.94,17.0516
85238,Walhalla,Erica (Parkers Corner),04-03-2022,2022,3,4,0.8,7.59,16.7843
85238,Walhalla,Erica (Parkers Corner),03-03-2022,2022,3,3,0,0.05,0.1652
85238,Walhalla,Erica (Parkers Corner),02-03-2022,2022,3,2,0.4,0.64,0.8385
85238,Walhalla,Erica (Parkers Corner),01-03-2022,2022,3,1,0.8,3.85,3.941
85238,Walhalla,Erica (Parkers Corner),28-02-2022,2022,2,28,13.2,0.14,7.9195
85238,Walhalla,Erica (Parkers Corner),27-02-2022,2022,2,27,0,0.18,0.1881
85238,Walhalla,Erica (Parkers Corner),26-02-2022,2022,2,26,0,2.42,1.7708
85238,Walhalla,Erica (Parkers Corner),25-02-2022,2022,2,25,0,2.41,3.4844
85238,Walhalla,Erica (Parkers Corner),24-02-2022,2022,2,24,0,0.58,4.0859
85238,Walhalla,Erica (Parkers Corner),23-02-2022,2022,2,23,0,0,4.5747
85238,Walhalla,Erica (Parkers Corner),22-02-2022,2022,2,22,0,0,0.0017
85238,Walhalla,Erica (Parkers Corner),21-02-2022,2022,2,21,3.4,0.52,0.0041
85238,Walhalla,Erica (Parkers Corner),20-02-2022,2022,2,20,0,0.07,0.3463
85238,Walhalla,Erica (Parkers Corner),19-02-2022,2022,2,19,0,0,0.0009
85238,Walhalla,Erica (Parkers Corner),18-02-2022,2022,2,18,0.8,11.8,0.3521
85238,Walhalla,Erica (Parkers Corner),17-02-2022,2022,2,17,26.2,8.96,0.2109
85238,Walhalla,Erica (Parkers Corner),16-02-2022,2022,2,16,0,2.92,5.9779
85238,Walhalla,Erica (Parkers Corner),15-02-2022,2022,2,15,0,0,0.2803
85238,Walhalla,Erica (Parkers Corner),14-02-2022,2022,2,14,0,0,0.0269
85238,Walhalla,Erica (Parkers Corner),13-02-2022,2022,2,13,1,0.03,0.0026
85238,Walhalla,Erica (Parkers Corner),12-02-2022,2022,2,12,0,0.74,0.5921
85238,Walhalla,Erica (Parkers Corner),11-02-2022,2022,2,11,0,0.15,1.2237
85238,Walhalla,Erica (Parkers Corner),10-02-2022,2022,2,10,0,0.46,0.5854
85238,Walhalla,Erica (Parkers Corner),09-02-2022,2022,2,9,0.6,1.58,1.875
85238,Walhalla,Erica (Parkers Corner),08-02-2022,2022,2,8,0,0.03,0.1858
85238,Walhalla,Erica (Parkers Corner),07-02-2022,2022,2,7,0,0.01,0.0065
85238,Walhalla,Erica (Parkers Corner),06-02-2022,2022,2,6,0,0.1,0.0222
85238,Walhalla,Erica (Parkers Corner),05-02-2022,2022,2,5,0,0.26,0.0539
85238,Walhalla,Erica (Parkers Corner),04-02-2022,2022,2,4,2,0.74,1.355
85238,Walhalla,Erica (Parkers Corner),03-02-2022,2022,2,3,3.2,0.26,1.6556
85238,Walhalla,Erica (Parkers Corner),02-02-2022,2022,2,2,6,0.08,0.2238
85238,Walhalla,Erica (Parkers Corner),01-02-2022,2022,2,1,0,0.62,2.7093
85238,Walhalla,Erica (Parkers Corner),31-01-2022,2022,1,31,0,0.24,0.8903
85238,Walhalla,Erica (Parkers Corner),30-01-2022,2022,1,30,0,5.52,0.5775
85238,Walhalla,Erica (Parkers Corner),29-01-2022,2022,1,29,16.2,19.08,5.6065
85238,Walhalla,Erica (Parkers Corner),28-01-2022,2022,1,28,8.8,14.9,43.1854
85238,Walhalla,Erica (Parkers Corner),27-01-2022,2022,1,27,0,5.45,2.2395
85238,Walhalla,Erica (Parkers Corner),26-01-2022,2022,1,26,0,0.4,1.9868
85238,Walhalla,Erica (Parkers Corner),25-01-2022,2022,1,25,0,0.59,0.0856
85238,Walhalla,Erica (Parkers Corner),24-01-2022,2022,1,24,0,0.21,0.1441
85238,Walhalla,Erica (Parkers Corner),23-01-2022,2022,1,23,0,0,0.1012
85238,Walhalla,Erica (Parkers Corner),22-01-2022,2022,1,22,0,0,0.0084
85238,Walhalla,Erica (Parkers Corner),21-01-2022,2022,1,21,0,0,0.002
85238,Walhalla,Erica (Parkers Corner),20-01-2022,2022,1,20,1,0.01,0.0004
85238,Walhalla,Erica (Parkers Corner),19-01-2022,2022,1,19,0,2.16,0.1608
85238,Walhalla,Erica (Parkers Corner),18-01-2022,2022,1,18,0,0.12,0.9662
85238,Walhalla,Erica (Parkers Corner),17-01-2022,2022,1,17,5.2,0.13,0.2981
85238,Walhalla,Erica (Parkers Corner),16-01-2022,2022,1,16,0,0,0.018
85238,Walhalla,Erica (Parkers Corner),15-01-2022,2022,1,15,0,5.06,0.1042
85238,Walhalla,Erica (Parkers Corner),14-01-2022,2022,1,14,0,12,7.8648
85238,Walhalla,Erica (Parkers Corner),13-01-2022,2022,1,13,0,0.28,0.6722
85238,Walhalla,Erica (Parkers Corner),12-01-2022,2022,1,12,0,2.63,2.0891
85238,Walhalla,Erica (Parkers Corner),11-01-2022,2022,1,11,0,1.33,2.3448
85238,Walhalla,Erica (Parkers Corner),10-01-2022,2022,1,10,0,0.44,1.4315
85238,Walhalla,Erica (Parkers Corner),09-01-2022,2022,1,9,0,0.77,0.6296
85238,Walhalla,Erica (Parkers Corner),08-01-2022,2022,1,8,8.6,5.08,1.481
85238,Walhalla,Erica (Parkers Corner),07-01-2022,2022,1,7,0,15.28,12.8807
85238,Walhalla,Erica (Parkers Corner),06-01-2022,2022,1,6,7.8,6.44,1.7143
85238,Walhalla,Erica (Parkers Corner),05-01-2022,2022,1,5,0,14.12,28.1743
85238,Walhalla,Erica (Parkers Corner),04-01-2022,2022,1,4,0,0.54,11.5777
85238,Walhalla,Erica (Parkers Corner),03-01-2022,2022,1,3,0,0.01,0.6511
85238,Walhalla,Erica (Parkers Corner),02-01-2022,2022,1,2,0,0.7,0.6925
90055,Byaduk,Macarthur (Post Office),30-10-2024,2024,10,30,0,0.21,0.3187
90055,Byaduk,Macarthur (Post Office),29-10-2024,2024,10,29,0,0.14,0.0281
90055,Byaduk,Macarthur (Post Office),28-10-2024,2024,10,28,0,0.26,0.0076
90055,Byaduk,Macarthur (Post Office),27-10-2024,2024,10,27,0,0.06,0.1206
90055,Byaduk,Macarthur (Post Office),26-10-2024,2024,10,26,0,0,0.0001
90055,Byaduk,Macarthur (Post Office),25-10-2024,2024,10,25,1.2,0.1,0.0017
90055,Byaduk,Macarthur (Post Office),24-10-2024,2024,10,24,2,1.04,1.4033
90055,Byaduk,Macarthur (Post Office),23-10-2024,2024,10,23,0,0.83,0.8044
90055,Byaduk,Macarthur (Post Office),22-10-2024,2024,10,22,0,0,0.0066
90055,Byaduk,Macarthur (Post Office),21-10-2024,2024,10,21,0,0.08,0.0009
90055,Byaduk,Macarthur (Post Office),20-10-2024,2024,10,20,0,0.08,0.0027
90055,Byaduk,Macarthur (Post Office),19-10-2024,2024,10,19,11.6,0.31,0.0138
90055,Byaduk,Macarthur (Post Office),18-10-2024,2024,10,18,4.6,14.92,4.0664
90055,Byaduk,Macarthur (Post Office),17-10-2024,2024,10,17,5.4,15.11,45.0697
90055,Byaduk,Macarthur (Post Office),16-10-2024,2024,10,16,0.2,1.39,7.5767
90055,Byaduk,Macarthur (Post Office),15-10-2024,2024,10,15,0,1.36,1.0195
90055,Byaduk,Macarthur (Post Office),14-10-2024,2024,10,14,0.4,0.25,0.3729
90055,Byaduk,Macarthur (Post Office),13-10-2024,2024,10,13,0,0.07,3.8638
90055,Byaduk,Macarthur (Post Office),12-10-2024,2024,10,12,0,0,0
90055,Byaduk,Macarthur (Post Office),11-10-2024,2024,10,11,0,0.19,0.2301
90055,Byaduk,Macarthur (Post Office),10-10-2024,2024,10,10,0,0.01,0.0187
90055,Byaduk,Macarthur (Post Office),09-10-2024,2024,10,9,0.4,0,0.0009
90055,Byaduk,Macarthur (Post Office),08-10-2024,2024,10,8,0,0.08,0.006
90055,Byaduk,Macarthur (Post Office),07-10-2024,2024,10,7,1,3.23,0.2728
90055,Byaduk,Macarthur (Post Office),06-10-2024,2024,10,6,5,1.44,1.7781
90055,Byaduk,Macarthur (Post Office),05-10-2024,2024,10,5,6.6,5.83,6.3371
90055,Byaduk,Macarthur (Post Office),04-10-2024,2024,10,4,2,11.91,2.2484
90055,Byaduk,Macarthur (Post Office),03-10-2024,2024,10,3,0,1.03,1.0653
90055,Byaduk,Macarthur (Post Office),02-10-2024,2024,10,2,0,0.01,0.0009
90055,Byaduk,Macarthur (Post Office),01-10-2024,2024,10,1,0,0.4,0.5947
90055,Byaduk,Macarthur (Post Office),30-09-2024,2024,9,30,0.4,0.15,0.1629
90055,Byaduk,Macarthur (Post Office),29-09-2024,2024,9,29,6,4.06,0.3206
90055,Byaduk,Macarthur (Post Office),28-09-2024,2024,9,28,0,0.06,5.0666
90055,Byaduk,Macarthur (Post Office),27-09-2024,2024,9,27,0,0,0.0013
90055,Byaduk,Macarthur (Post Office),26-09-2024,2024,9,26,3.8,0.06,0
90055,Byaduk,Macarthur (Post Office),25-09-2024,2024,9,25,9,7.03,4.765
90055,Byaduk,Macarthur (Post Office),24-09-2024,2024,9,24,0.4,2.55,5.2866
90055,Byaduk,Macarthur (Post Office),23-09-2024,2024,9,23,0.8,2.37,1.4506
90055,Byaduk,Macarthur (Post Office),22-09-2024,2024,9,22,0.6,0.87,0.9595
90055,Byaduk,Macarthur (Post Office),21-09-2024,2024,9,21,12.8,1.24,1.2259
90055,Byaduk,Macarthur (Post Office),20-09-2024,2024,9,20,2.2,3.5,8.0067
90055,Byaduk,Macarthur (Post Office),19-09-2024,2024,9,19,3.2,1.84,1.7309
90055,Byaduk,Macarthur (Post Office),18-09-2024,2024,9,18,0,2.47,4.2296
90055,Byaduk,Macarthur (Post Office),17-09-2024,2024,9,17,0.3,0.08,0.0138
90055,Byaduk,Macarthur (Post Office),16-09-2024,2024,9,16,0,0.56,0.6761
90055,Byaduk,Macarthur (Post Office),15-09-2024,2024,9,15,1.6,0.22,0.0037
90055,Byaduk,Macarthur (Post Office),14-09-2024,2024,9,14,3.6,0.82,1.3702
90055,Byaduk,Macarthur (Post Office),13-09-2024,2024,9,13,0,1.3,1.5734
90055,Byaduk,Macarthur (Post Office),12-09-2024,2024,9,12,10.8,0.15,0.014
90055,Byaduk,Macarthur (Post Office),11-09-2024,2024,9,11,0,8.9,2.7799
90055,Byaduk,Macarthur (Post Office),10-09-2024,2024,9,10,0,0.12,0.1969
90055,Byaduk,Macarthur (Post Office),09-09-2024,2024,9,9,5.6,0.66,0.9109
90055,Byaduk,Macarthur (Post Office),08-09-2024,2024,9,8,1,2.25,2.1845
90055,Byaduk,Macarthur (Post Office),07-09-2024,2024,9,7,4.4,0.82,0.8408
90055,Byaduk,Macarthur (Post Office),06-09-2024,2024,9,6,4.8,4.86,4.7756
90055,Byaduk,Macarthur (Post Office),05-09-2024,2024,9,5,1,8.06,9.2252
90055,Byaduk,Macarthur (Post Office),04-09-2024,2024,9,4,0,0.29,2.6392
90055,Byaduk,Macarthur (Post Office),03-09-2024,2024,9,3,1.4,0.02,0.0004
90055,Byaduk,Macarthur (Post Office),02-09-2024,2024,9,2,8.2,0.51,0.5743
90055,Byaduk,Macarthur (Post Office),01-09-2024,2024,9,1,4.8,5.89,8.3135
90055,Byaduk,Macarthur (Post Office),31-08-2024,2024,8,31,3.2,1.33,3.2606
90055,Byaduk,Macarthur (Post Office),30-08-2024,2024,8,30,3.8,0.92,1.9478
90055,Byaduk,Macarthur (Post Office),29-08-2024,2024,8,29,3,0.07,4.0442
90055,Byaduk,Macarthur (Post Office),28-08-2024,2024,8,28,3.2,1.43,0.8715
90055,Byaduk,Macarthur (Post Office),27-08-2024,2024,8,27,0.4,1.52,4.8276
90055,Byaduk,Macarthur (Post Office),26-08-2024,2024,8,26,3.6,1.06,0.4483
90055,Byaduk,Macarthur (Post Office),25-08-2024,2024,8,25,0,8.28,6.3622
90055,Byaduk,Macarthur (Post Office),24-08-2024,2024,8,24,5.2,0.11,0.1525
90055,Byaduk,Macarthur (Post Office),23-08-2024,2024,8,23,0,4.9,3.0868
90055,Byaduk,Macarthur (Post Office),22-08-2024,2024,8,22,2,0.04,0.0212
90055,Byaduk,Macarthur (Post Office),21-08-2024,2024,8,21,2.8,3.35,1.2489
90055,Byaduk,Macarthur (Post Office),20-08-2024,2024,8,20,0,5.5,4.3958
90055,Byaduk,Macarthur (Post Office),19-08-2024,2024,8,19,0.4,0.14,4.1929
90055,Byaduk,Macarthur (Post Office),18-08-2024,2024,8,18,1.8,1.55,0.7341
90055,Byaduk,Macarthur (Post Office),17-08-2024,2024,8,17,9.4,2.71,1.2979
90055,Byaduk,Macarthur (Post Office),16-08-2024,2024,8,16,3.6,5.96,6.586
90055,Byaduk,Macarthur (Post Office),15-08-2024,2024,8,15,0,2.22,2.8731
90055,Byaduk,Macarthur (Post Office),14-08-2024,2024,8,14,0.2,2.46,0.6519
90055,Byaduk,Macarthur (Post Office),13-08-2024,2024,8,13,0,0,0.334
90055,Byaduk,Macarthur (Post Office),12-08-2024,2024,8,12,0,0,0.0009
90055,Byaduk,Macarthur (Post Office),11-08-2024,2024,8,11,0,0,0.0009
90055,Byaduk,Macarthur (Post Office),10-08-2024,2024,8,10,0.4,0.04,0
90055,Byaduk,Macarthur (Post Office),09-08-2024,2024,8,9,1,0.09,0.3129
90055,Byaduk,Macarthur (Post Office),08-08-2024,2024,8,8,0,0.82,2.3379
90055,Byaduk,Macarthur (Post Office),07-08-2024,2024,8,7,0.6,0.06,0
90055,Byaduk,Macarthur (Post Office),06-08-2024,2024,8,6,0,0.23,0.339
90055,Byaduk,Macarthur (Post Office),05-08-2024,2024,8,5,0.6,0.01,0.0281
90055,Byaduk,Macarthur (Post Office),04-08-2024,2024,8,4,0,0.01,0
90055,Byaduk,Macarthur (Post Office),03-08-2024,2024,8,3,0,0.3,0.0267
90055,Byaduk,Macarthur (Post Office),02-08-2024,2024,8,2,0,0.12,0.77
90055,Byaduk,Macarthur (Post Office),01-08-2024,2024,8,1,0,0,0.0021
90055,Byaduk,Macarthur (Post Office),31-07-2024,2024,7,31,0,0,0.0009
90055,Byaduk,Macarthur (Post Office),30-07-2024,2024,7,30,0.4,0,0.0017
90055,Byaduk,Macarthur (Post Office),29-07-2024,2024,7,29,11.8,0.23,0.009
90055,Byaduk,Macarthur (Post Office),26-07-2024,2024,7,26,5,0.13,5.3348
90055,Byaduk,Macarthur (Post Office),25-07-2024,2024,7,25,2.2,2.68,2.6563
90055,Byaduk,Macarthur (Post Office),24-07-2024,2024,7,24,0,0.02,2.1347
90055,Byaduk,Macarthur (Post Office),23-07-2024,2024,7,23,0,0.01,0
90055,Byaduk,Macarthur (Post Office),22-07-2024,2024,7,22,28,0.66,0.2275
90055,Byaduk,Macarthur (Post Office),19-07-2024,2024,7,19,0.4,14.75,13.7959
90055,Byaduk,Macarthur (Post Office),18-07-2024,2024,7,18,0.6,0.88,0.8964
90055,Byaduk,Macarthur (Post Office),17-07-2024,2024,7,17,17.8,5.71,2.583
90055,Byaduk,Macarthur (Post Office),16-07-2024,2024,7,16,21.2,9.31,10.5757
90055,Byaduk,Macarthur (Post Office),15-07-2024,2024,7,15,10.4,3.24,12.3181
90055,Byaduk,Macarthur (Post Office),11-07-2024,2024,7,11,0,6.55,3.2599
90055,Byaduk,Macarthur (Post Office),10-07-2024,2024,7,10,0,0.14,0.1669
90055,Byaduk,Macarthur (Post Office),09-07-2024,2024,7,9,1.4,0.61,0.6123
90055,Byaduk,Macarthur (Post Office),08-07-2024,2024,7,8,0,2.26,3.6979
90055,Byaduk,Macarthur (Post Office),07-07-2024,2024,7,7,0,0.02,0
90055,Byaduk,Macarthur (Post Office),06-07-2024,2024,7,6,0,0.01,0.0022
90055,Byaduk,Macarthur (Post Office),05-07-2024,2024,7,5,0,0.35,0.0099
90055,Byaduk,Macarthur (Post Office),04-07-2024,2024,7,4,0,0.46,0.0362
90055,Byaduk,Macarthur (Post Office),03-07-2024,2024,7,3,0,0.02,0
90055,Byaduk,Macarthur (Post Office),02-07-2024,2024,7,2,0.6,0.12,0.0128
90055,Byaduk,Macarthur (Post Office),01-07-2024,2024,7,1,18.4,0.53,0.2889
90055,Byaduk,Macarthur (Post Office),30-06-2024,2024,6,30,0,0.97,0.4956
90055,Byaduk,Macarthur (Post Office),29-06-2024,2024,6,29,0,6.23,3.3883
90055,Byaduk,Macarthur (Post Office),28-06-2024,2024,6,28,0,1.04,9.1717
90055,Byaduk,Macarthur (Post Office),27-06-2024,2024,6,27,0.6,0.13,0.0131
90055,Byaduk,Macarthur (Post Office),26-06-2024,2024,6,26,7.6,1.18,0.3713
