date,station_id,site,station,year,month,day,Tmin_bom,Tmax_bom,tmp_bom,tmp_nasa,tmp_era5
17-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,17,0.6,20.7,10.65,13.69,13.13316561
16-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,16,7.8,17.5,12.65,12.55,10.4492101
15-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,15,9.6,16.9,13.25,13,12.12370898
14-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,14,10.7,17.9,14.3,13.67,13.04462585
13-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,13,8.2,18.5,13.35,13.51,13.69460513
12-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,12,10.5,18.2,14.35,13.44,13.21228943
11-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,11,6.2,31.5,18.85,19.9,18.78372472
10-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,10,-0.6,21.1,10.25,14.23,14.62321561
09-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,9,1.1,18.7,9.9,13.19,12.02923864
08-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,8,-0.2,18.9,9.35,13.23,12.36465543
07-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,7,0.2,16.5,8.35,11.66,10.81666908
06-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,6,3.3,15.8,9.55,11.49,10.10615311
05-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,5,3.7,17.5,10.6,12.06,11.88983116
04-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,4,0.9,16.6,8.75,10.22,10.49337222
03-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,3,11.9,18.2,15.05,13.99,10.97889099
02-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,2,3.9,29.4,16.65,18.08,19.93442879
01-10-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,10,1,12.2,19.5,15.85,15.05,12.60149218
30-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,30,8.8,29.9,19.35,20.14,20.55687675
29-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,29,4,28,16,18.12,17.80505714
28-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,28,5.5,22.3,13.9,14.47,13.04447708
27-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,27,5.9,17.9,11.9,12.11,11.19069443
26-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,26,2.9,18.9,10.9,13.79,12.32552999
24-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,24,4.7,25.4,15.05,16.22,16.2566054
23-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,23,1.7,20,10.85,13.08,13.41204859
22-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,22,-0.1,16.3,8.1,11.48,10.6015583
21-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,21,5,16.8,10.9,11.23,9.062600708
20-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,20,9.8,15.7,12.75,12.64,10.92768885
19-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,19,9.7,19.7,14.7,15.36,14.95318883
18-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,18,10.4,18.6,14.5,15.42,15.5946804
17-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,17,8,22.5,15.25,16.74,15.9284022
16-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,16,10.2,21.3,15.75,14.31,14.23108635
15-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,15,10.1,19.3,14.7,14.33,13.18198738
14-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,14,13,26.3,19.65,18.74,17.89560153
13-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,13,9.7,23.2,16.45,16.76,16.96302821
12-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,12,8.8,22.5,15.65,14.31,13.90435816
11-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,11,3.5,19.4,11.45,12.92,12.59753698
10-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,10,8.5,16.6,12.55,11.54,9.964196142
09-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,9,2.2,13.4,7.8,9.58,9.637999471
08-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,8,7,13.3,10.15,8.91,7.908933894
07-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,7,11.4,13.1,12.25,12.14,9.481772995
06-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,6,5.5,21.2,13.35,13.27,15.75782356
05-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,5,5.9,15.9,10.9,10.33,10.09964269
04-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,4,12.6,16.5,14.55,11.83,10.28655268
03-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,3,8,21.2,14.6,13.89,15.62117284
02-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,2,3.1,17.3,10.2,11.63,12.09228668
01-09-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,9,1,8.3,14.1,11.2,12.01,11.2541481
31-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,31,5.3,16.4,10.85,11.69,11.48627752
27-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,27,7,17.5,12.25,10.83,11.28631109
26-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,26,4.8,16.6,10.7,11.18,12.27531649
25-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,25,4.6,19.3,11.95,12.23,11.51435178
24-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,24,5.2,19,12.1,11.43,11.59384562
23-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,23,5.7,16.5,11.1,10.87,10.36247088
22-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,22,9.2,14.7,11.95,9.85,9.725100454
21-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,21,11.6,18.2,14.9,12.55,12.38615824
20-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,20,11.4,16.1,13.75,12.68,12.79255638
19-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,19,6.8,16.1,11.45,12.44,12.93563805
18-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,18,4.9,13.9,9.4,9.79,10.77437744
17-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,17,5.8,14.3,10.05,8.99,9.470601654
16-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,16,3.9,16.9,10.4,9.62,10.18132044
15-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,15,-0.2,14.8,7.3,7.81,7.711396154
12-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,12,8.9,13.8,11.35,10.36,9.465762075
11-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,11,7.6,14.1,10.85,9.66,10.76426214
10-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,10,6.3,14.5,10.4,10.75,10.57196706
09-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,9,6.5,18.8,12.65,11.18,11.69295146
08-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,8,-0.5,15.8,7.65,8.71,9.259174601
07-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,7,-0.1,14,6.95,8.48,8.834052658
06-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,6,1.5,13.7,7.6,9.44,9.461765544
05-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,5,3.8,13.9,8.85,9.86,9.313619232
04-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,4,13,14.9,13.95,12.79,10.43765284
03-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,3,9.1,20.7,14.9,13.23,15.76155179
02-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,2,9.3,16.9,13.1,10.51,12.09512736
01-08-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,8,1,8.9,16.5,12.7,12.55,11.70871061
31-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,31,8,15.6,11.8,12.41,12.11885923
30-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,30,8.5,17,12.75,10.45,11.56924527
29-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,29,9.6,16.2,12.9,11.21,11.8592659
28-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,28,9.1,17.2,13.15,12.38,12.01324806
27-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,27,6.8,17,11.9,11.15,12.17133865
26-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,26,3.3,16.3,9.8,8.98,9.940869268
25-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,25,7.1,12.7,9.9,9.66,9.513361231
24-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,24,7.2,15.4,11.3,10.15,10.86884143
23-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,23,1.6,13.1,7.35,9.03,9.701456324
22-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,22,7.6,14.3,10.95,9.29,9.215740458
21-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,21,1.7,14.3,8,9.08,9.543820953
20-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,20,5.4,13.9,9.65,9.01,7.457865016
19-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,19,-0.5,13.2,6.35,6.69,9.228156026
18-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,18,4.8,14.9,9.85,8.75,8.115377045
17-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,17,5.1,13.5,9.3,7.5,8.848255412
16-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,16,5.4,14.2,9.8,8.96,9.411774572
15-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,15,7.9,13.4,10.65,8.41,8.752302424
14-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,14,8.7,16.2,12.45,10.3,11.33790232
13-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,13,7.9,15.7,11.8,9.81,10.65066744
12-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,12,8.2,15.9,12.05,9.69,10.80274862
11-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,11,10.7,16.3,13.5,12.08,11.12940305
10-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,10,10.6,15,12.8,12.4,12.69422811
09-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,9,9.1,14.9,12,12.15,12.04073168
08-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,8,8.6,13.2,10.9,11.38,11.46970393
07-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,7,5.7,14.6,10.15,11.1,10.9900636
06-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,6,7.4,10.9,9.15,8.76,8.795278804
05-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,5,5.1,16.1,10.6,9.68,10.71188189
04-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,4,6.4,11.6,9,8.16,8.458323415
03-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,3,2.9,11,6.95,7.6,9.518352763
02-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,2,5.1,13.5,9.3,8.43,9.439859645
01-07-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,7,1,7.4,13.9,10.65,9.78,8.952099101
30-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,30,6.7,14.3,10.5,10.56,10.87311261
29-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,29,2.3,13.4,7.85,8.55,10.84107424
28-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,28,7.1,12.2,9.65,8.62,8.262387212
27-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,27,7.1,13.1,10.1,10.33,9.156151072
26-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,26,7.9,14.8,11.35,10.85,10.03877665
25-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,25,8.4,14.2,11.3,11.02,10.62081108
24-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,24,8,14.1,11.05,9.42,10.66242053
23-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,23,6.8,13.5,10.15,10.08,10.029046
22-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,22,6.9,9.4,8.15,6.59,8.241599019
21-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,21,5.4,10.8,8.1,5.93,8.271605428
20-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,20,0.7,12.6,6.65,6.6,7.495329158
19-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,19,5.3,11.9,8.6,7.82,6.066824214
18-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,18,4.7,14.4,9.55,10.61,9.678969955
17-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,17,11.1,13.8,12.45,10.51,8.488795217
16-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,16,9.8,17.3,13.55,12.76,12.9768959
15-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,15,8.5,15.9,12.2,12.87,11.70767237
14-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,14,4.9,15.4,10.15,11.36,12.2690553
13-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,13,8.3,13.4,10.85,11.15,9.339356995
12-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,12,10,16.9,13.45,12.78,12.22899081
11-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,11,8.7,15.8,12.25,11.01,11.83309644
10-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,10,7.1,14.6,10.85,11.26,11.26040484
09-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,9,6.4,14.3,10.35,10.98,10.58149236
08-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,8,9.7,16.2,12.95,12.76,11.28832715
07-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,7,12.8,18.2,15.5,15.1,13.35442696
06-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,6,13.4,19.2,16.3,13.66,15.57489802
05-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,5,12.4,16.9,14.65,15.23,15.33155149
04-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,4,10.8,19.1,14.95,14.78,15.74754105
03-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,3,9.5,18.6,14.05,14.21,13.70922368
02-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,2,7.5,13.5,10.5,12.52,11.47959607
01-06-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,6,1,6.9,15.9,11.4,11.9,10.92294019
31-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,31,13.2,18.6,15.9,15.48,14.61997503
30-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,30,12,17.4,14.7,14.42,14.61243846
29-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,29,7.9,18,12.95,13.07,13.49608955
28-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,28,10.7,16.9,13.8,13.28,12.51493352
27-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,27,7.3,15.6,11.45,12.64,12.36970609
26-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,26,2.7,14.1,8.4,11.15,11.09145508
25-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,25,10.9,14.3,12.6,11.83,9.94196345
24-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,24,8.4,18.4,13.4,13.4,14.79984245
23-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,23,11.1,15.5,13.3,12.14,12.92693354
22-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,22,6.6,16.5,11.55,11.73,11.93210627
21-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,21,7.9,14.3,11.1,11.82,10.85037511
20-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,20,6.4,15,10.7,12.08,12.83515892
19-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,19,6.2,15.9,11.05,10.8,10.46390686
18-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,18,4.3,15.6,9.95,10.37,10.69557724
17-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,17,-2.2,14.6,6.2,8.58,9.630082703
16-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,16,9.5,15.5,12.5,11.05,8.851642863
15-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,15,5.8,20.7,13.25,12.8,13.86970164
14-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,14,5.4,20.7,13.05,13.12,12.98554382
13-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,13,0.1,19.2,9.65,11.76,11.67458623
12-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,12,9.6,18.1,13.85,12.37,10.99777756
11-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,11,5.9,18.2,12.05,11.84,12.51613833
10-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,10,9.2,15.3,12.25,11.99,12.19505653
09-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,9,6.9,16.9,11.9,11.32,12.1974191
08-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,8,2.9,15.5,9.2,10.54,11.45148048
07-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,7,-0.2,13.9,6.85,8.44,9.495815531
06-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,6,2.6,13,7.8,8.53,7.391098277
05-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,5,10.6,13.3,11.95,11.73,10.28913778
04-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,4,6.1,16.1,11.1,12.9,13.06171761
03-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,3,10.1,16,13.05,13.7,11.47732506
02-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,2,10.6,18,14.3,14.61,13.41059138
01-05-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,5,1,12.3,18.2,15.25,14.1,13.84796104
30-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,30,7.8,17.8,12.8,12.8,14.22837537
29-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,29,5.4,16.8,11.1,11.81,11.67813517
28-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,28,13.1,17.2,15.15,13.27,11.26212591
27-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,27,14.8,22.4,18.6,18.4,17.04797452
26-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,26,14.8,26.4,20.6,20.43,20.35797208
25-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,25,11.1,27.5,19.3,19.46,18.72402344
24-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,24,9.8,26.1,17.95,17.51,17.86761754
23-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,23,10.3,21.1,15.7,15.55,14.33076375
22-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,22,11.9,21.5,16.7,15.27,14.95601997
21-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,21,12,19.5,15.75,15.39,15.17950528
20-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,20,8.4,19,13.7,14.7,14.1334142
19-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,19,7.5,17.9,12.7,13.5,12.56634738
18-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,18,11.8,23.3,17.55,16.09,14.92734172
17-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,17,9.4,20.7,15.05,15.34,15.45112317
16-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,16,7.4,18.5,12.95,13.21,13.28484879
15-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,15,14.1,17.6,15.85,16.26,13.02770322
14-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,14,9.4,21.9,15.65,17.23,17.98336054
13-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,13,13.4,20.7,17.05,17.23,16.33504384
12-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,12,12.5,19.3,15.9,16.3,15.60003115
11-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,11,3.1,19.6,11.35,13.23,15.63487778
10-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,10,6.8,20,13.4,13.3,12.09074173
09-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,9,10.3,17,13.65,12.8,12.54976044
08-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,8,12.2,19.1,15.65,14.39,13.82291183
07-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,7,13.2,22.1,17.65,15.87,15.45590045
06-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,6,9.8,21.1,15.45,18.17,18.05889473
05-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,5,7.2,25.2,16.2,16.92,17.42412656
04-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,4,3.3,24.7,14,16.51,16.12295367
03-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,3,2.6,23.4,13,14.71,14.51222
02-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,2,2.4,18.9,10.65,13.19,12.932606
01-04-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,4,1,6.7,19,12.85,13.54,11.98812065
31-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,31,12.7,20.6,16.65,14.65,14.18839862
30-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,30,8.9,21.9,15.4,15.35,15.51421382
29-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,29,10.1,21.9,16,15.52,14.08883692
28-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,28,8.6,20.5,14.55,17.2,16.37655284
27-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,27,9.8,18.2,14,16.48,15.09338722
26-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,26,5.7,19.3,12.5,15.59,15.80907338
25-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,25,5.1,22,13.55,15.66,15.21398188
24-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,24,12.6,25.5,19.05,18.39,16.24598401
23-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,23,12.4,31.2,21.8,22.48,20.7453743
22-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,22,7.6,29.2,18.4,20.69,21.12851931
21-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,21,11.2,22.2,16.7,17.2,17.94672419
20-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,20,9.5,24.3,16.9,16.98,17.38414981
19-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,19,12.7,23.3,18,17.65,16.31997197
18-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,18,17,26.9,21.95,21.23,19.86073074
17-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,17,12.1,28.2,20.15,20.37,22.2044356
16-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,16,12.5,25.8,19.15,19.15,18.69170723
15-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,15,10.4,29.5,19.95,19.87,19.25595055
14-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,14,7.3,29,18.15,19.01,18.76988564
13-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,13,4.4,26.2,15.3,17.06,17.37788417
12-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,12,8.5,24.2,16.35,16.64,14.84105644
11-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,11,7.4,22.3,14.85,16.87,16.62828089
10-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,10,13.7,25.2,19.45,17.62,16.71224492
09-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,9,9.3,21.5,15.4,15.8,16.07759247
08-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,8,11.3,19,15.15,14.69,14.49298693
07-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,7,10.7,20.1,15.4,16.47,14.39880333
06-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,6,11.5,22.7,17.1,17.38,16.47432543
05-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,5,9.6,28.7,19.15,18.89,18.04307709
04-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,4,7,30.1,18.55,19.13,18.96887678
03-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,3,8.6,25.4,17,18.23,17.08594348
02-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,2,8.5,23.7,16.1,17.26,17.15400467
01-03-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,3,1,10.9,23.6,17.25,17.15,16.39702822
28-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,28,7.8,19.5,13.65,15.98,15.70037295
27-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,27,11,25.3,18.15,18.87,17.02686462
26-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,26,11.8,21.4,16.6,17.64,16.35696945
25-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,25,15.9,22.9,19.4,19.86,17.44877714
24-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,24,22.9,38.7,30.8,28.61,26.65095927
23-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,23,19.4,36.4,27.9,29.11,28.78350347
22-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,22,5.6,34.5,20.05,24.47,26.70658137
21-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,21,16.7,29.1,22.9,21.86,20.24173953
20-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,20,9.2,31.7,20.45,23.19,22.12195358
19-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,19,11.1,30.5,20.8,21.3,20.19482384
18-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,18,7.2,27.4,17.3,19.23,18.7863397
17-02-2023,26099,Naracoorte,Naracoorte Aerodrome,2023,2,17,16.7,30.8,23.75,23.05,20.02114703
